shift_id,staff_id,department_id,shift_date,shift_type,patients_handled,is_overtime
SHF0000427,STF00267,DEP0053,2024-06-26,Evening,27,True
SHF0000428,STF00703,DEP0038,2024-07-01,Night,11,True
SHF0000429,STF00033,DEP0001,2024-08-13,Morning,13,False
SHF0000430,STF01069,DEP0070,2024-11-28,Morning,7,False
SHF0000431,STF00666,DEP0048,2023-12-06,Night,16,True
SHF0000432,STF01093,DEP0014,2021-01-23,Evening,13,False
SHF0000433,STF00836,DEP0046,2024-04-12,Evening,7,False
SHF0000434,STF00294,DEP0068,2024-10-25,Evening,14,False
SHF0000435,STF00966,DEP0096,2022-05-27,Evening,8,False
SHF0000436,STF00930,DEP0005,2021-02-28,Night,5,False
SHF0000437,STF00453,DEP0001,2021-08-15,Morning,15,True
SHF0000438,STF00655,DEP0004,2023-06-21,Night,11,True
SHF0000439,STF00689,DEP0023,2022-03-06,Morning,10,False
SHF0000440,STF00112,DEP0096,2024-10-21,Morning,7,False
SHF0000441,STF00252,DEP0017,2023-12-20,Morning,10,False
SHF0000442,STF00694,DEP0089,2021-06-06,Morning,9,False
SHF0000443,STF00180,DEP0095,2022-03-19,Night,6,False
SHF0000444,STF00272,DEP0099,2021-10-21,Morning,11,False
SHF0000445,STF00827,DEP0035,2024-04-19,Morning,8,False
SHF0000446,STF00643,DEP0009,2021-05-25,Night,11,True
SHF0000447,STF00377,DEP0025,2023-03-12,Morning,12,False
SHF0000448,STF00141,DEP0005,2021-09-29,Morning,20,True
SHF0000449,STF01175,DEP0026,2023-03-19,Evening,12,False
SHF0000450,STF00896,DEP0093,2021-01-28,Night,12,True
SHF0000451,STF01007,DEP0048,2023-01-06,Evening,28,True
SHF0000452,STF00396,DEP0031,2022-07-16,Morning,24,True
SHF0000453,STF00871,DEP0092,2022-07-02,Morning,13,False
SHF0000454,STF00943,DEP0031,2022-04-20,Morning,14,False
SHF0000455,STF00190,DEP0025,2024-10-28,Night,18,True
SHF0000456,STF01177,DEP0074,2023-09-29,Evening,17,True
SHF0000457,STF00794,DEP0096,2024-06-16,Morning,11,False
SHF0000458,STF00642,DEP0097,2024-07-06,Evening,13,False
SHF0000459,STF00415,DEP0067,2021-12-27,Evening,26,True
SHF0000460,STF00781,DEP0089,2024-12-30,Morning,42,True
SHF0000461,STF00652,DEP0085,2023-04-21,Night,9,False
SHF0000462,STF00703,DEP0038,2024-02-04,Evening,10,False
SHF0000463,STF00213,DEP0035,2022-07-16,Night,16,True
SHF0000464,STF00530,DEP0074,2023-11-20,Night,9,False
SHF0000465,STF00908,DEP0067,2021-09-12,Night,12,True
SHF0000466,STF00497,DEP0023,2021-03-14,Night,5,False
SHF0000467,STF00270,DEP0013,2021-07-31,Morning,18,True
SHF0000468,STF00080,DEP0027,2022-06-09,Evening,14,False
SHF0000469,STF00645,DEP0102,2021-03-21,Evening,7,False
SHF0000470,STF00492,DEP0001,2022-12-13,Morning,11,False
SHF0000471,STF00980,DEP0007,2024-11-12,Morning,23,True
SHF0000472,STF01155,DEP0023,2023-09-26,Morning,27,True
SHF0000473,STF01180,DEP0069,2023-12-23,Morning,13,False
SHF0000474,STF00141,DEP0005,2021-10-02,Morning,13,False
SHF0000475,STF01014,DEP0052,2021-05-12,Evening,20,True
SHF0000476,STF00472,DEP0092,2022-01-25,Morning,11,False
SHF0000477,STF00580,DEP0101,2023-11-04,Night,5,False
SHF0000478,STF00157,DEP0049,2022-04-11,Night,9,False
SHF0000479,STF00360,DEP0067,2022-01-09,Morning,9,False
SHF0000480,STF00053,DEP0073,2023-03-17,Night,21,True
SHF0000481,STF00087,DEP0066,2024-03-18,Morning,13,False
SHF0000482,STF01109,DEP0020,2022-03-16,Morning,11,False
SHF0000483,STF00522,DEP0089,2023-07-05,Morning,19,True
SHF0000484,STF01087,DEP0010,2023-03-04,Morning,18,True
SHF0000485,STF00542,DEP0007,2023-03-09,Morning,10,False
SHF0000486,STF00375,DEP0001,2024-11-01,Morning,11,False
SHF0000487,STF00982,DEP0067,2021-12-03,Evening,17,True
SHF0000488,STF00731,DEP0037,2023-01-29,Evening,10,False
SHF0000489,STF00875,DEP0051,2024-09-16,Night,10,True
SHF0000490,STF00287,DEP0028,2022-07-20,Night,11,True
SHF0000491,STF00564,DEP0005,2024-05-02,Evening,10,False
SHF0000492,STF00542,DEP0007,2021-12-27,Night,19,True
SHF0000493,STF00729,DEP0023,2021-10-25,Morning,9,False
SHF0000494,STF00234,DEP0096,2023-12-25,Night,6,False
SHF0000495,STF01051,DEP0006,2022-12-16,Morning,10,False
SHF0000496,STF00675,DEP0012,2022-02-20,Morning,15,True
SHF0000497,STF00460,DEP0032,2022-05-31,Night,13,True
SHF0000498,STF00106,DEP0080,2021-03-18,Evening,10,False
SHF0000499,STF00540,DEP0045,2021-07-06,Morning,10,False
SHF0000500,STF01019,DEP0047,2021-06-24,Evening,37,True
SHF0000501,STF00867,DEP0058,2021-04-25,Evening,16,True
SHF0000502,STF00504,DEP0096,2021-06-16,Evening,24,True
SHF0000503,STF00286,DEP0037,2022-07-27,Evening,10,False
SHF0000504,STF00721,DEP0044,2022-07-08,Evening,23,True
SHF0000505,STF00906,DEP0014,2024-06-12,Evening,12,False
SHF0000506,STF00896,DEP0093,2022-08-19,Evening,11,False
SHF0000507,STF01075,DEP0071,2023-06-14,Night,18,True
SHF0000508,STF00836,DEP0046,2022-01-31,Morning,8,False
SHF0000509,STF00370,DEP0071,2022-12-18,Evening,13,False
SHF0000510,STF00961,DEP0007,2022-02-27,Night,13,True
SHF0000511,STF00163,DEP0030,2024-07-19,Night,12,True
SHF0000512,STF00873,DEP0047,2024-11-15,Night,13,True
SHF0000513,STF01054,DEP0067,2024-01-26,Night,6,False
SHF0000514,STF00028,DEP0023,2024-09-15,Morning,14,False
SHF0000515,STF00265,DEP0045,2022-08-04,Night,10,True
SHF0000516,STF00928,DEP0040,2022-11-24,Morning,7,False
SHF0000517,STF00077,DEP0032,2021-05-30,Evening,21,True
SHF0000518,STF01141,DEP0044,2024-01-08,Morning,31,True
SHF0000519,STF01112,DEP0065,2022-05-18,Evening,9,False
SHF0000520,STF00049,DEP0093,2023-04-14,Night,6,False
SHF0000521,STF01035,DEP0098,2021-12-08,Morning,11,False
SHF0000522,STF00272,DEP0099,2022-08-09,Morning,40,True
SHF0000523,STF00997,DEP0026,2023-04-12,Morning,17,True
SHF0000524,STF01193,DEP0073,2023-05-30,Evening,15,True
SHF0000525,STF00768,DEP0094,2023-09-04,Night,8,False
SHF0000526,STF01187,DEP0098,2023-05-01,Evening,15,True
SHF0000527,STF00335,DEP0049,2024-08-02,Morning,13,False
SHF0000528,STF00167,DEP0070,2024-04-26,Morning,15,True
SHF0000529,STF00359,DEP0033,2021-03-18,Morning,11,False
SHF0000530,STF00131,DEP0048,2021-08-01,Morning,14,False
SHF0000531,STF00642,DEP0097,2022-12-10,Evening,20,True
SHF0000532,STF01136,DEP0096,2023-02-18,Evening,14,False
SHF0000533,STF00945,DEP0031,2024-07-15,Morning,12,False
SHF0000534,STF00464,DEP0046,2024-06-09,Evening,10,False
SHF0000535,STF00822,DEP0004,2024-03-14,Morning,14,False
SHF0000536,STF00335,DEP0049,2021-09-09,Evening,18,True
SHF0000537,STF00652,DEP0085,2023-08-13,Morning,19,True
SHF0000538,STF00855,DEP0009,2023-03-14,Night,12,True
SHF0000539,STF01084,DEP0055,2024-03-18,Evening,15,True
SHF0000540,STF00522,DEP0089,2023-07-12,Night,9,False
SHF0000541,STF00458,DEP0109,2024-04-22,Night,6,False
SHF0000542,STF00851,DEP0001,2023-09-07,Morning,26,True
SHF0000543,STF00393,DEP0067,2021-10-24,Night,8,False
SHF0000544,STF00912,DEP0031,2021-02-13,Morning,12,False
SHF0000545,STF00422,DEP0074,2024-08-10,Morning,11,False
SHF0000546,STF00870,DEP0094,2022-11-01,Evening,11,False
SHF0000547,STF00832,DEP0026,2022-01-24,Evening,12,False
SHF0000548,STF00397,DEP0026,2024-05-06,Morning,10,False
SHF0000549,STF01080,DEP0060,2022-08-18,Morning,23,True
SHF0000550,STF01042,DEP0048,2021-07-10,Evening,16,True
SHF0000551,STF00780,DEP0025,2022-05-24,Morning,11,False
SHF0000552,STF00403,DEP0051,2023-12-22,Morning,15,True
SHF0000553,STF00551,DEP0049,2024-09-08,Morning,16,True
SHF0000554,STF00157,DEP0049,2022-08-22,Night,10,True
SHF0000555,STF01117,DEP0045,2024-11-23,Evening,14,False
SHF0000556,STF00372,DEP0106,2023-06-27,Evening,14,False
SHF0000557,STF01147,DEP0002,2021-12-03,Night,6,False
SHF0000558,STF00847,DEP0073,2024-11-18,Morning,13,False
SHF0000559,STF00554,DEP0045,2021-11-13,Evening,14,False
SHF0000560,STF00093,DEP0064,2023-07-19,Morning,21,True
SHF0000561,STF00408,DEP0054,2024-12-03,Morning,20,True
SHF0000562,STF00236,DEP0051,2023-03-07,Evening,14,False
SHF0000563,STF00829,DEP0045,2023-04-15,Evening,33,True
SHF0000564,STF00973,DEP0067,2023-10-10,Night,4,False
SHF0000565,STF01188,DEP0090,2022-11-13,Morning,30,True
SHF0000566,STF00295,DEP0004,2024-08-08,Morning,11,False
SHF0000567,STF00029,DEP0025,2022-04-26,Morning,8,False
SHF0000568,STF00975,DEP0026,2022-08-07,Morning,12,False
SHF0000569,STF01143,DEP0070,2023-09-13,Morning,8,False
SHF0000570,STF00336,DEP0071,2021-10-17,Evening,8,False
SHF0000571,STF00292,DEP0089,2023-03-13,Morning,11,False
SHF0000572,STF00935,DEP0095,2022-07-22,Night,13,True
SHF0000573,STF00807,DEP0067,2024-02-01,Evening,22,True
SHF0000574,STF00430,DEP0045,2024-01-31,Morning,20,True
SHF0000575,STF00537,DEP0024,2022-11-11,Night,15,True
SHF0000576,STF00575,DEP0055,2021-04-04,Morning,23,True
SHF0000577,STF00441,DEP0083,2023-01-29,Morning,16,True
SHF0000578,STF00724,DEP0005,2022-11-21,Morning,13,False
SHF0000579,STF00587,DEP0070,2024-03-23,Evening,20,True
SHF0000580,STF00758,DEP0005,2022-07-28,Morning,18,True
SHF0000581,STF00997,DEP0026,2021-08-12,Night,9,False
SHF0000582,STF00433,DEP0075,2021-07-17,Morning,22,True
SHF0000583,STF00686,DEP0052,2023-08-09,Evening,10,False
SHF0000584,STF00865,DEP0092,2024-10-21,Night,6,False
SHF0000585,STF00470,DEP0070,2022-01-02,Night,7,False
SHF0000586,STF01075,DEP0071,2022-01-28,Evening,14,False
SHF0000587,STF00845,DEP0091,2023-08-21,Morning,21,True
SHF0000588,STF00050,DEP0026,2024-03-16,Night,15,True
SHF0000589,STF01052,DEP0023,2024-12-07,Night,6,False
SHF0000590,STF00717,DEP0001,2022-08-17,Morning,28,True
SHF0000591,STF00416,DEP0059,2023-05-22,Evening,9,False
SHF0000592,STF00083,DEP0027,2021-05-31,Night,26,True
SHF0000593,STF00107,DEP0089,2023-02-05,Morning,11,False
SHF0000594,STF00810,DEP0051,2023-08-13,Night,8,False
SHF0000595,STF00256,DEP0075,2023-08-26,Night,11,True
SHF0000596,STF00693,DEP0045,2021-08-27,Morning,18,True
SHF0000597,STF00909,DEP0004,2024-05-15,Night,8,False
SHF0000598,STF00406,DEP0055,2024-11-02,Morning,16,True
SHF0000599,STF00838,DEP0070,2022-12-16,Morning,8,False
SHF0000600,STF00767,DEP0053,2021-12-09,Night,12,True
SHF0000601,STF00292,DEP0089,2021-12-12,Morning,8,False
SHF0000602,STF00080,DEP0027,2023-10-29,Night,7,False
SHF0000603,STF00710,DEP0023,2023-08-07,Evening,16,True
SHF0000604,STF01125,DEP0072,2023-03-29,Night,13,True
SHF0000605,STF00022,DEP0007,2022-03-08,Morning,15,True
SHF0000606,STF00787,DEP0092,2022-07-05,Night,18,True
SHF0000607,STF00347,DEP0067,2021-06-24,Morning,13,False
SHF0000608,STF00535,DEP0010,2021-01-04,Evening,16,True
SHF0000609,STF00496,DEP0083,2022-01-29,Morning,10,False
SHF0000610,STF00415,DEP0067,2022-11-20,Morning,17,True
SHF0000611,STF00941,DEP0032,2022-12-09,Evening,42,True
SHF0000612,STF00651,DEP0105,2021-01-11,Evening,11,False
SHF0000613,STF00642,DEP0097,2024-11-04,Night,6,False
SHF0000614,STF00626,DEP0104,2021-08-25,Morning,14,False
SHF0000615,STF00276,DEP0074,2023-03-10,Morning,17,True
SHF0000616,STF00584,DEP0015,2023-08-17,Night,23,True
SHF0000617,STF00689,DEP0023,2024-06-05,Evening,16,True
SHF0000618,STF01117,DEP0045,2021-09-21,Night,24,True
SHF0000619,STF00391,DEP0099,2021-11-08,Night,12,True
SHF0000620,STF00467,DEP0074,2023-10-23,Morning,14,False
SHF0000621,STF00121,DEP0076,2022-05-23,Night,11,True
SHF0000622,STF00228,DEP0049,2021-07-05,Morning,11,False
SHF0000623,STF00564,DEP0005,2024-01-02,Evening,12,False
SHF0000624,STF00524,DEP0071,2024-06-04,Morning,11,False
SHF0000625,STF01178,DEP0005,2023-08-15,Night,8,False
SHF0000626,STF00048,DEP0004,2023-11-11,Evening,11,False
SHF0000627,STF01007,DEP0048,2024-08-16,Morning,23,True
SHF0000628,STF00317,DEP0002,2021-08-10,Evening,10,False
SHF0000629,STF00990,DEP0069,2023-09-14,Morning,20,True
SHF0000630,STF00589,DEP0079,2023-08-29,Morning,20,True
SHF0000631,STF00158,DEP0035,2024-02-20,Night,8,False
SHF0000632,STF00709,DEP0051,2023-08-03,Evening,10,False
SHF0000633,STF00678,DEP0039,2023-03-04,Night,14,True
SHF0000634,STF01112,DEP0065,2021-05-23,Morning,8,False
SHF0000635,STF00183,DEP0072,2024-08-17,Evening,21,True
SHF0000636,STF00051,DEP0049,2023-10-22,Morning,26,True
SHF0000637,STF00437,DEP0045,2023-12-06,Night,8,False
SHF0000638,STF00942,DEP0071,2021-10-17,Evening,12,False
SHF0000639,STF01078,DEP0050,2022-11-21,Morning,8,False
SHF0000640,STF01065,DEP0067,2023-04-20,Morning,8,False
SHF0000641,STF00951,DEP0098,2024-01-05,Morning,33,True
SHF0000642,STF00835,DEP0052,2022-01-29,Night,20,True
SHF0000643,STF00477,DEP0004,2022-03-26,Night,9,False
SHF0000644,STF01128,DEP0102,2022-02-10,Evening,14,False
SHF0000645,STF00524,DEP0071,2024-09-09,Evening,19,True
SHF0000646,STF00824,DEP0010,2022-08-28,Morning,31,True
SHF0000647,STF00767,DEP0053,2021-01-03,Morning,13,False
SHF0000648,STF01179,DEP0072,2022-10-29,Night,11,True
SHF0000649,STF01015,DEP0004,2024-09-27,Evening,20,True
SHF0000650,STF00176,DEP0041,2021-06-21,Night,14,True
SHF0000651,STF01085,DEP0088,2021-08-08,Morning,22,True
SHF0000652,STF00790,DEP0068,2022-12-01,Morning,26,True
SHF0000653,STF01169,DEP0073,2023-04-05,Morning,9,False
SHF0000654,STF00826,DEP0093,2022-08-07,Night,33,True
SHF0000655,STF00214,DEP0053,2023-12-04,Evening,28,True
SHF0000656,STF00797,DEP0026,2024-10-13,Morning,7,False
SHF0000657,STF00670,DEP0096,2024-06-21,Morning,13,False
SHF0000658,STF00771,DEP0098,2024-07-25,Evening,14,False
SHF0000659,STF00198,DEP0071,2023-09-14,Night,6,False
SHF0000660,STF00483,DEP0091,2021-08-02,Evening,31,True
SHF0000661,STF00830,DEP0070,2021-10-30,Evening,35,True
SHF0000662,STF00348,DEP0012,2021-03-15,Night,14,True
SHF0000663,STF01158,DEP0013,2022-10-11,Night,22,True
SHF0000664,STF00844,DEP0053,2023-11-09,Morning,7,False
SHF0000665,STF00884,DEP0095,2023-06-22,Evening,19,True
SHF0000666,STF00332,DEP0073,2021-09-12,Night,13,True
SHF0000667,STF00220,DEP0099,2022-06-16,Night,14,True
SHF0000668,STF00721,DEP0044,2024-08-26,Morning,31,True
SHF0000669,STF00706,DEP0096,2021-12-20,Morning,17,True
SHF0000670,STF00922,DEP0096,2021-09-17,Night,8,False
SHF0000671,STF00717,DEP0001,2021-07-27,Evening,18,True
SHF0000672,STF00994,DEP0096,2022-08-11,Morning,10,False
SHF0000673,STF01145,DEP0044,2021-03-01,Evening,18,True
SHF0000674,STF00743,DEP0001,2023-06-21,Night,14,True
SHF0000675,STF00449,DEP0095,2024-05-09,Morning,15,True
SHF0000676,STF00618,DEP0045,2022-04-20,Evening,17,True
SHF0000677,STF00973,DEP0067,2022-11-25,Morning,13,False
SHF0000678,STF00579,DEP0055,2023-02-01,Night,6,False
SHF0000679,STF01034,DEP0049,2023-06-07,Evening,11,False
SHF0000680,STF00922,DEP0096,2022-05-04,Morning,17,True
SHF0000681,STF00800,DEP0051,2022-08-04,Morning,27,True
SHF0000682,STF00835,DEP0052,2021-10-05,Morning,11,False
SHF0000683,STF00466,DEP0027,2024-05-05,Morning,15,True
SHF0000684,STF01063,DEP0048,2021-05-07,Evening,18,True
SHF0000685,STF00398,DEP0001,2021-09-19,Night,12,True
SHF0000686,STF00589,DEP0079,2023-04-01,Morning,14,False
SHF0000687,STF00471,DEP0092,2021-01-21,Morning,8,False
SHF0000688,STF00360,DEP0067,2021-03-05,Evening,11,False
SHF0000689,STF00048,DEP0004,2022-04-08,Night,10,True
SHF0000690,STF00701,DEP0096,2024-06-10,Evening,19,True
SHF0000691,STF00832,DEP0026,2024-04-29,Evening,7,False
SHF0000692,STF00280,DEP0004,2021-07-09,Night,13,True
SHF0000693,STF00132,DEP0100,2023-08-25,Evening,19,True
SHF0000694,STF00746,DEP0093,2024-08-10,Morning,21,True
SHF0000695,STF00726,DEP0051,2023-04-21,Evening,21,True
SHF0000696,STF00210,DEP0071,2022-04-29,Evening,7,False
SHF0000697,STF00035,DEP0026,2022-12-04,Morning,32,True
SHF0000698,STF00097,DEP0077,2024-01-16,Morning,9,False
SHF0000699,STF00127,DEP0089,2022-01-28,Morning,28,True
SHF0000700,STF00321,DEP0048,2023-06-19,Night,11,True
SHF0000701,STF00844,DEP0053,2023-09-17,Morning,25,True
SHF0000702,STF01089,DEP0088,2024-12-07,Morning,16,True
SHF0000703,STF00771,DEP0098,2022-11-20,Morning,10,False
SHF0000704,STF00538,DEP0024,2022-12-14,Evening,13,False
SHF0000705,STF00203,DEP0073,2022-07-14,Evening,13,False
SHF0000706,STF00482,DEP0085,2021-02-06,Evening,10,False
SHF0000707,STF00875,DEP0051,2022-02-26,Night,6,False
SHF0000708,STF00142,DEP0068,2021-09-22,Evening,35,True
SHF0000709,STF00626,DEP0104,2022-03-26,Evening,9,False
SHF0000710,STF00698,DEP0030,2021-06-03,Night,15,True
SHF0000711,STF00736,DEP0091,2024-01-05,Evening,21,True
SHF0000712,STF00288,DEP0025,2024-06-24,Night,8,False
SHF0000713,STF00804,DEP0093,2024-04-27,Night,9,False
SHF0000714,STF00910,DEP0046,2022-06-21,Morning,10,False
SHF0000715,STF01167,DEP0027,2023-04-11,Evening,25,True
SHF0000716,STF01086,DEP0079,2023-10-23,Morning,12,False
SHF0000717,STF00951,DEP0098,2024-04-05,Morning,8,False
SHF0000718,STF00318,DEP0052,2021-07-26,Night,17,True
SHF0000719,STF00252,DEP0017,2024-11-10,Morning,7,False
SHF0000720,STF01050,DEP0067,2023-12-31,Night,5,False
SHF0000721,STF00143,DEP0074,2022-10-03,Night,10,True
SHF0000722,STF00580,DEP0101,2022-02-01,Night,6,False
SHF0000723,STF00053,DEP0073,2022-07-17,Evening,13,False
SHF0000724,STF00969,DEP0089,2023-08-24,Evening,14,False
SHF0000725,STF00836,DEP0046,2024-03-14,Night,8,False
SHF0000726,STF00002,DEP0078,2024-01-14,Night,11,True
SHF0000727,STF00367,DEP0102,2021-04-06,Morning,9,False
SHF0000728,STF00491,DEP0091,2022-06-14,Morning,10,False
SHF0000729,STF00640,DEP0095,2022-08-07,Night,9,False
SHF0000730,STF00876,DEP0013,2021-10-08,Night,9,False
SHF0000731,STF00347,DEP0067,2021-05-27,Morning,8,False
SHF0000732,STF00552,DEP0092,2023-10-27,Morning,16,True
SHF0000733,STF01111,DEP0034,2023-11-19,Night,13,True
SHF0000734,STF00421,DEP0048,2023-12-23,Night,7,False
SHF0000735,STF01015,DEP0004,2021-02-12,Evening,28,True
SHF0000736,STF01044,DEP0079,2022-08-09,Evening,18,True
SHF0000737,STF01026,DEP0048,2021-06-24,Morning,12,False
SHF0000738,STF00364,DEP0006,2024-12-12,Morning,16,True
SHF0000739,STF00706,DEP0096,2024-07-18,Morning,12,False
SHF0000740,STF01045,DEP0011,2024-12-27,Morning,13,False
SHF0000741,STF01036,DEP0010,2023-05-07,Night,5,False
SHF0000742,STF00989,DEP0092,2021-10-28,Evening,15,True
SHF0000743,STF00251,DEP0027,2021-04-04,Night,15,True
SHF0000744,STF00498,DEP0098,2024-02-04,Night,7,False
SHF0000745,STF00371,DEP0076,2024-12-04,Evening,13,False
SHF0000746,STF00285,DEP0023,2023-09-09,Evening,12,False
SHF0000747,STF00282,DEP0045,2023-03-29,Night,8,False
SHF0000748,STF01063,DEP0048,2023-08-10,Evening,28,True
SHF0000749,STF00343,DEP0097,2024-02-01,Morning,7,False
SHF0000750,STF00499,DEP0023,2024-06-16,Morning,16,True
SHF0000751,STF01034,DEP0049,2024-09-18,Evening,12,False
SHF0000752,STF00747,DEP0029,2023-06-08,Morning,12,False
SHF0000753,STF00659,DEP0001,2022-12-24,Night,6,False
SHF0000754,STF00907,DEP0045,2024-08-04,Night,9,False
SHF0000755,STF01171,DEP0044,2023-09-02,Night,10,True
SHF0000756,STF01002,DEP0055,2024-08-01,Morning,21,True
SHF0000757,STF00329,DEP0071,2023-03-22,Evening,13,False
SHF0000758,STF00107,DEP0089,2024-10-02,Morning,24,True
SHF0000759,STF00643,DEP0009,2024-11-04,Night,5,False
SHF0000760,STF00361,DEP0094,2023-02-05,Night,7,False
SHF0000761,STF00991,DEP0007,2021-03-19,Evening,19,True
SHF0000762,STF00786,DEP0036,2022-02-18,Evening,16,True
SHF0000763,STF00045,DEP0070,2021-12-27,Morning,13,False
SHF0000764,STF00194,DEP0017,2022-11-09,Morning,14,False
SHF0000765,STF01115,DEP0031,2024-04-28,Evening,9,False
SHF0000766,STF00619,DEP0052,2024-09-21,Morning,7,False
SHF0000767,STF00701,DEP0096,2024-09-29,Night,6,False
SHF0000768,STF00007,DEP0073,2021-02-09,Evening,27,True
SHF0000769,STF00258,DEP0048,2022-06-25,Morning,17,True
SHF0000770,STF00809,DEP0048,2023-02-07,Morning,7,False
SHF0000771,STF00668,DEP0028,2021-10-15,Morning,10,False
SHF0000772,STF00407,DEP0061,2024-03-29,Morning,16,True
SHF0000773,STF00648,DEP0004,2023-01-30,Evening,16,True
SHF0000774,STF00851,DEP0001,2023-01-20,Morning,12,False
SHF0000775,STF00827,DEP0035,2024-11-15,Morning,15,True
SHF0000776,STF00621,DEP0094,2022-03-14,Evening,21,True
SHF0000777,STF00731,DEP0037,2023-11-20,Morning,12,False
SHF0000778,STF00483,DEP0091,2022-05-09,Morning,11,False
SHF0000779,STF01064,DEP0004,2021-09-28,Evening,21,True
SHF0000780,STF00536,DEP0050,2021-10-30,Evening,13,False
SHF0000781,STF00587,DEP0070,2024-09-20,Night,14,True
SHF0000782,STF00309,DEP0089,2023-08-22,Morning,13,False
SHF0000783,STF00293,DEP0036,2022-02-28,Night,18,True
SHF0000784,STF00763,DEP0027,2023-01-25,Morning,14,False
SHF0000785,STF00739,DEP0048,2021-04-25,Morning,8,False
SHF0000786,STF00651,DEP0105,2022-05-30,Morning,12,False
SHF0000787,STF00528,DEP0030,2024-03-28,Morning,13,False
SHF0000788,STF00923,DEP0100,2021-03-13,Morning,16,True
SHF0000789,STF00725,DEP0090,2021-08-09,Morning,20,True
SHF0000790,STF00421,DEP0048,2023-09-21,Evening,20,True
SHF0000791,STF00674,DEP0093,2021-05-29,Night,10,True
SHF0000792,STF00874,DEP0092,2023-08-02,Night,12,True
SHF0000793,STF00184,DEP0049,2021-12-22,Morning,23,True
SHF0000794,STF00177,DEP0050,2023-11-22,Morning,11,False
SHF0000795,STF01181,DEP0075,2021-11-25,Night,8,False
SHF0000796,STF00178,DEP0026,2022-03-08,Night,7,False
SHF0000797,STF01104,DEP0052,2023-08-25,Night,10,True
SHF0000798,STF00387,DEP0070,2022-02-14,Night,16,True
SHF0000799,STF00032,DEP0018,2021-05-10,Morning,12,False
SHF0000800,STF00492,DEP0001,2021-05-27,Night,11,True
SHF0000801,STF00308,DEP0051,2024-02-08,Evening,11,False
SHF0000802,STF01017,DEP0002,2024-08-19,Night,8,False
SHF0000803,STF00964,DEP0045,2024-06-24,Morning,22,True
SHF0000804,STF01078,DEP0050,2022-09-22,Night,6,False
SHF0000805,STF00688,DEP0052,2022-10-07,Evening,18,True
SHF0000806,STF01002,DEP0055,2021-04-10,Morning,24,True
SHF0000807,STF00667,DEP0001,2021-04-01,Evening,26,True
SHF0000808,STF00677,DEP0084,2022-06-06,Morning,21,True
SHF0000809,STF00887,DEP0051,2022-10-01,Evening,12,False
SHF0000810,STF00310,DEP0058,2022-05-27,Morning,11,False
SHF0000811,STF00993,DEP0001,2021-01-29,Night,29,True
SHF0000812,STF00045,DEP0070,2022-12-22,Morning,16,True
SHF0000813,STF00251,DEP0027,2024-12-19,Evening,37,True
SHF0000814,STF00074,DEP0067,2024-03-03,Evening,13,False
SHF0000815,STF00474,DEP0091,2023-10-01,Morning,13,False
SHF0000816,STF01037,DEP0074,2023-12-30,Night,9,False
SHF0000817,STF01143,DEP0070,2024-02-09,Morning,8,False
SHF0000818,STF00978,DEP0001,2021-11-16,Night,7,False
SHF0000819,STF00123,DEP0021,2021-09-11,Evening,20,True
SHF0000820,STF00450,DEP0001,2024-03-25,Morning,26,True
SHF0000821,STF00313,DEP0051,2024-03-29,Night,11,True
SHF0000822,STF00409,DEP0048,2021-01-24,Morning,19,True
SHF0000823,STF00033,DEP0001,2021-12-08,Evening,15,True
